=== BLOCK1 PUMA ===
{"engine":"core-1.2026.6-patched.js","pragma":false}
┌─────────┬────────────────────────────┬─────┬─────┬──────┬───────┬─────────────┬──────┐
│ (index) │ file                       │ rep │ ms  │ err  │ svgKB │ measureText │ sha  │
│ 55      │ 'shape-self.puml'          │ 7   │ 104 │ null │ 100   │ 204         │ null │
│ 56      │ 'shape-self.puml'          │ 8   │ 95  │ null │ 100   │ 204         │ null │
│ 57      │ 'shape-self.puml'          │ 9   │ 96  │ null │ 100   │ 204         │ null │
│ 58      │ 'shape-self.puml'          │ 10  │ 91  │ null │ 100   │ 204         │ null │
│ 59      │ 'shape-self.puml'          │ 11  │ 106 │ null │ 100   │ 204         │ null │
│ 60      │ 'shape-createdestroy.puml' │ 0   │ 209 │ null │ 98    │ 644         │ null │
│ 61      │ 'shape-createdestroy.puml' │ 1   │ 206 │ null │ 98    │ 242         │ null │
│ 62      │ 'shape-createdestroy.puml' │ 2   │ 190 │ null │ 98    │ 242         │ null │
│ 63      │ 'shape-createdestroy.puml' │ 3   │ 219 │ null │ 98    │ 242         │ null │
│ 64      │ 'shape-createdestroy.puml' │ 4   │ 167 │ null │ 98    │ 242         │ null │
│ 65      │ 'shape-createdestroy.puml' │ 5   │ 170 │ null │ 98    │ 242         │ null │
│ 66      │ 'shape-createdestroy.puml' │ 6   │ 194 │ null │ 98    │ 242         │ null │
│ 67      │ 'shape-createdestroy.puml' │ 7   │ 258 │ null │ 98    │ 242         │ null │
│ 68      │ 'shape-createdestroy.puml' │ 8   │ 234 │ null │ 98    │ 242         │ null │
│ 69      │ 'shape-createdestroy.puml' │ 9   │ 159 │ null │ 98    │ 242         │ null │
│ 70      │ 'shape-createdestroy.puml' │ 10  │ 175 │ null │ 98    │ 242         │ null │
│ 71      │ 'shape-createdestroy.puml' │ 11  │ 141 │ null │ 98    │ 242         │ null │
└─────────┴────────────────────────────┴─────┴─────┴──────┴───────┴─────────────┴──────┘
=== BLOCK2 STOCK ===
{"engine":"core-head4ce99a4.js","pragma":false}
┌─────────┬────────────────────────────┬─────┬─────┬──────┬───────┬─────────────┬──────┐
│ (index) │ file                       │ rep │ ms  │ err  │ svgKB │ measureText │ sha  │
├─────────┼────────────────────────────┼─────┼─────┼──────┼───────┼─────────────┼──────┤
│ 0       │ 'shape-groups.puml'        │ 0   │ 870 │ null │ 87    │ 552         │ null │
│ 1       │ 'shape-groups.puml'        │ 1   │ 288 │ null │ 87    │ 258         │ null │
│ 2       │ 'shape-groups.puml'        │ 2   │ 260 │ null │ 87    │ 258         │ null │
│ 3       │ 'shape-groups.puml'        │ 3   │ 212 │ null │ 87    │ 258         │ null │
│ 4       │ 'shape-groups.puml'        │ 4   │ 255 │ null │ 87    │ 258         │ null │
│ 5       │ 'shape-groups.puml'        │ 5   │ 180 │ null │ 87    │ 258         │ null │
│ 6       │ 'shape-groups.puml'        │ 6   │ 207 │ null │ 87    │ 258         │ null │
│ 7       │ 'shape-groups.puml'        │ 7   │ 196 │ null │ 87    │ 258         │ null │
│ 8       │ 'shape-groups.puml'        │ 8   │ 220 │ null │ 87    │ 258         │ null │
│ 9       │ 'shape-groups.puml'        │ 9   │ 206 │ null │ 87    │ 258         │ null │
│ 10      │ 'shape-groups.puml'        │ 10  │ 225 │ null │ 87    │ 258         │ null │
│ 11      │ 'shape-groups.puml'        │ 11  │ 169 │ null │ 87    │ 258         │ null │
│ 12      │ 'shape-parallel.puml'      │ 0   │ 321 │ null │ 118   │ 816         │ null │
│ 13      │ 'shape-parallel.puml'      │ 1   │ 272 │ null │ 118   │ 328         │ null │
│ 14      │ 'shape-parallel.puml'      │ 2   │ 251 │ null │ 118   │ 328         │ null │
│ 15      │ 'shape-parallel.puml'      │ 3   │ 255 │ null │ 118   │ 328         │ null │
│ 16      │ 'shape-parallel.puml'      │ 4   │ 270 │ null │ 118   │ 328         │ null │
│ 17      │ 'shape-parallel.puml'      │ 5   │ 278 │ null │ 118   │ 328         │ null │
│ 18      │ 'shape-parallel.puml'      │ 6   │ 283 │ null │ 118   │ 328         │ null │
│ 19      │ 'shape-parallel.puml'      │ 7   │ 283 │ null │ 118   │ 328         │ null │
│ 20      │ 'shape-parallel.puml'      │ 8   │ 283 │ null │ 118   │ 328         │ null │
│ 21      │ 'shape-parallel.puml'      │ 9   │ 264 │ null │ 118   │ 328         │ null │
│ 22      │ 'shape-parallel.puml'      │ 10  │ 257 │ null │ 118   │ 328         │ null │
│ 23      │ 'shape-parallel.puml'      │ 11  │ 283 │ null │ 118   │ 328         │ null │
│ 24      │ 'shape-wide.puml'          │ 0   │ 242 │ null │ 86    │ 660         │ null │
│ 25      │ 'shape-wide.puml'          │ 1   │ 212 │ null │ 86    │ 236         │ null │
│ 26      │ 'shape-wide.puml'          │ 2   │ 190 │ null │ 86    │ 236         │ null │
│ 27      │ 'shape-wide.puml'          │ 3   │ 188 │ null │ 86    │ 236         │ null │
│ 28      │ 'shape-wide.puml'          │ 4   │ 200 │ null │ 86    │ 236         │ null │
│ 29      │ 'shape-wide.puml'          │ 5   │ 211 │ null │ 86    │ 236         │ null │
│ 30      │ 'shape-wide.puml'          │ 6   │ 225 │ null │ 86    │ 236         │ null │
│ 31      │ 'shape-wide.puml'          │ 7   │ 238 │ null │ 86    │ 236         │ null │
│ 32      │ 'shape-wide.puml'          │ 8   │ 219 │ null │ 86    │ 236         │ null │
│ 33      │ 'shape-wide.puml'          │ 9   │ 208 │ null │ 86    │ 236         │ null │
│ 34      │ 'shape-wide.puml'          │ 10  │ 243 │ null │ 86    │ 236         │ null │
│ 35      │ 'shape-wide.puml'          │ 11  │ 226 │ null │ 86    │ 236         │ null │
│ 36      │ 'shape-activation.puml'    │ 0   │ 621 │ null │ 186   │ 1268        │ null │
│ 37      │ 'shape-activation.puml'    │ 1   │ 649 │ null │ 186   │ 426         │ null │
│ 38      │ 'shape-activation.puml'    │ 2   │ 552 │ null │ 186   │ 426         │ null │
│ 39      │ 'shape-activation.puml'    │ 3   │ 592 │ null │ 186   │ 426         │ null │
│ 40      │ 'shape-activation.puml'    │ 4   │ 686 │ null │ 186   │ 426         │ null │
│ 41      │ 'shape-activation.puml'    │ 5   │ 864 │ null │ 186   │ 426         │ null │
│ 42      │ 'shape-activation.puml'    │ 6   │ 813 │ null │ 186   │ 426         │ null │
│ 43      │ 'shape-activation.puml'    │ 7   │ 989 │ null │ 186   │ 426         │ null │
│ 44      │ 'shape-activation.puml'    │ 8   │ 753 │ null │ 186   │ 426         │ null │
│ 45      │ 'shape-activation.puml'    │ 9   │ 748 │ null │ 186   │ 426         │ null │
│ 46      │ 'shape-activation.puml'    │ 10  │ 613 │ null │ 186   │ 426         │ null │
│ 47      │ 'shape-activation.puml'    │ 11  │ 569 │ null │ 186   │ 426         │ null │
│ 48      │ 'shape-self.puml'          │ 0   │ 266 │ null │ 100   │ 604         │ null │
│ 49      │ 'shape-self.puml'          │ 1   │ 227 │ null │ 100   │ 204         │ null │
│ 50      │ 'shape-self.puml'          │ 2   │ 213 │ null │ 100   │ 204         │ null │
│ 51      │ 'shape-self.puml'          │ 3   │ 183 │ null │ 100   │ 204         │ null │
│ 52      │ 'shape-self.puml'          │ 4   │ 209 │ null │ 100   │ 204         │ null │
│ 53      │ 'shape-self.puml'          │ 5   │ 234 │ null │ 100   │ 204         │ null │
│ 54      │ 'shape-self.puml'          │ 6   │ 214 │ null │ 100   │ 204         │ null │
│ 55      │ 'shape-self.puml'          │ 7   │ 233 │ null │ 100   │ 204         │ null │
│ 56      │ 'shape-self.puml'          │ 8   │ 216 │ null │ 100   │ 204         │ null │
│ 57      │ 'shape-self.puml'          │ 9   │ 212 │ null │ 100   │ 204         │ null │
│ 58      │ 'shape-self.puml'          │ 10  │ 183 │ null │ 100   │ 204         │ null │
│ 59      │ 'shape-self.puml'          │ 11  │ 198 │ null │ 100   │ 204         │ null │
│ 60      │ 'shape-createdestroy.puml' │ 0   │ 292 │ null │ 98    │ 644         │ null │
│ 61      │ 'shape-createdestroy.puml' │ 1   │ 244 │ null │ 98    │ 242         │ null │
│ 62      │ 'shape-createdestroy.puml' │ 2   │ 303 │ null │ 98    │ 242         │ null │
│ 63      │ 'shape-createdestroy.puml' │ 3   │ 332 │ null │ 98    │ 242         │ null │
│ 64      │ 'shape-createdestroy.puml' │ 4   │ 338 │ null │ 98    │ 242         │ null │
│ 65      │ 'shape-createdestroy.puml' │ 5   │ 278 │ null │ 98    │ 242         │ null │
│ 66      │ 'shape-createdestroy.puml' │ 6   │ 330 │ null │ 98    │ 242         │ null │
│ 67      │ 'shape-createdestroy.puml' │ 7   │ 336 │ null │ 98    │ 242         │ null │
│ 68      │ 'shape-createdestroy.puml' │ 8   │ 297 │ null │ 98    │ 242         │ null │
│ 69      │ 'shape-createdestroy.puml' │ 9   │ 323 │ null │ 98    │ 242         │ null │
│ 70      │ 'shape-createdestroy.puml' │ 10  │ 276 │ null │ 98    │ 242         │ null │
│ 71      │ 'shape-createdestroy.puml' │ 11  │ 280 │ null │ 98    │ 242         │ null │
└─────────┴────────────────────────────┴─────┴─────┴──────┴───────┴─────────────┴──────┘
=== BLOCK2 PUMA ===
{"engine":"core-1.2026.6-patched.js","pragma":false}
┌─────────┬────────────────────────────┬─────┬─────┬──────┬───────┬─────────────┬──────┐
│ (index) │ file                       │ rep │ ms  │ err  │ svgKB │ measureText │ sha  │
├─────────┼────────────────────────────┼─────┼─────┼──────┼───────┼─────────────┼──────┤
│ 0       │ 'shape-groups.puml'        │ 0   │ 841 │ null │ 109   │ 667         │ null │
│ 1       │ 'shape-groups.puml'        │ 1   │ 318 │ null │ 109   │ 516         │ null │
│ 2       │ 'shape-groups.puml'        │ 2   │ 277 │ null │ 109   │ 516         │ null │
│ 3       │ 'shape-groups.puml'        │ 3   │ 243 │ null │ 109   │ 516         │ null │
│ 4       │ 'shape-groups.puml'        │ 4   │ 230 │ null │ 109   │ 516         │ null │
│ 5       │ 'shape-groups.puml'        │ 5   │ 254 │ null │ 109   │ 516         │ null │
│ 6       │ 'shape-groups.puml'        │ 6   │ 179 │ null │ 109   │ 516         │ null │
│ 7       │ 'shape-groups.puml'        │ 7   │ 216 │ null │ 109   │ 516         │ null │
│ 8       │ 'shape-groups.puml'        │ 8   │ 251 │ null │ 109   │ 516         │ null │
│ 9       │ 'shape-groups.puml'        │ 9   │ 167 │ null │ 109   │ 516         │ null │
│ 10      │ 'shape-groups.puml'        │ 10  │ 166 │ null │ 109   │ 516         │ null │
│ 11      │ 'shape-groups.puml'        │ 11  │ 168 │ null │ 109   │ 516         │ null │
│ 12      │ 'shape-parallel.puml'      │ 0   │ 307 │ null │ 182   │ 900         │ null │
│ 13      │ 'shape-parallel.puml'      │ 1   │ 307 │ null │ 182   │ 656         │ null │
│ 14      │ 'shape-parallel.puml'      │ 2   │ 251 │ null │ 182   │ 656         │ null │
│ 15      │ 'shape-parallel.puml'      │ 3   │ 263 │ null │ 182   │ 656         │ null │
│ 16      │ 'shape-parallel.puml'      │ 4   │ 341 │ null │ 182   │ 656         │ null │
│ 17      │ 'shape-parallel.puml'      │ 5   │ 282 │ null │ 182   │ 656         │ null │
│ 18      │ 'shape-parallel.puml'      │ 6   │ 280 │ null │ 182   │ 656         │ null │
│ 19      │ 'shape-parallel.puml'      │ 7   │ 240 │ null │ 182   │ 656         │ null │
│ 20      │ 'shape-parallel.puml'      │ 8   │ 239 │ null │ 182   │ 656         │ null │
│ 21      │ 'shape-parallel.puml'      │ 9   │ 241 │ null │ 182   │ 656         │ null │
│ 22      │ 'shape-parallel.puml'      │ 10  │ 244 │ null │ 182   │ 656         │ null │
│ 23      │ 'shape-parallel.puml'      │ 11  │ 276 │ null │ 182   │ 656         │ null │
│ 24      │ 'shape-wide.puml'          │ 0   │ 201 │ null │ 132   │ 684         │ null │
│ 25      │ 'shape-wide.puml'          │ 1   │ 146 │ null │ 132   │ 472         │ null │
│ 26      │ 'shape-wide.puml'          │ 2   │ 193 │ null │ 132   │ 472         │ null │
│ 27      │ 'shape-wide.puml'          │ 3   │ 173 │ null │ 132   │ 472         │ null │
│ 28      │ 'shape-wide.puml'          │ 4   │ 272 │ null │ 132   │ 472         │ null │
│ 29      │ 'shape-wide.puml'          │ 5   │ 239 │ null │ 132   │ 472         │ null │
│ 30      │ 'shape-wide.puml'          │ 6   │ 198 │ null │ 132   │ 472         │ null │
│ 31      │ 'shape-wide.puml'          │ 7   │ 207 │ null │ 132   │ 472         │ null │
│ 32      │ 'shape-wide.puml'          │ 8   │ 168 │ null │ 132   │ 472         │ null │
│ 33      │ 'shape-wide.puml'          │ 9   │ 168 │ null │ 132   │ 472         │ null │
│ 34      │ 'shape-wide.puml'          │ 10  │ 180 │ null │ 132   │ 472         │ null │
│ 35      │ 'shape-wide.puml'          │ 11  │ 236 │ null │ 132   │ 472         │ null │
│ 36      │ 'shape-activation.puml'    │ 0   │ 621 │ null │ 295   │ 1273        │ null │
│ 37      │ 'shape-activation.puml'    │ 1   │ 438 │ null │ 295   │ 852         │ null │
│ 38      │ 'shape-activation.puml'    │ 2   │ 413 │ null │ 295   │ 852         │ null │
│ 39      │ 'shape-activation.puml'    │ 3   │ 389 │ null │ 295   │ 852         │ null │
│ 40      │ 'shape-activation.puml'    │ 4   │ 438 │ null │ 295   │ 852         │ null │
│ 41      │ 'shape-activation.puml'    │ 5   │ 438 │ null │ 295   │ 852         │ null │
│ 42      │ 'shape-activation.puml'    │ 6   │ 428 │ null │ 295   │ 852         │ null │
│ 43      │ 'shape-activation.puml'    │ 7   │ 503 │ null │ 295   │ 852         │ null │
│ 44      │ 'shape-activation.puml'    │ 8   │ 543 │ null │ 295   │ 852         │ null │
│ 45      │ 'shape-activation.puml'    │ 9   │ 447 │ null │ 295   │ 852         │ null │
│ 46      │ 'shape-activation.puml'    │ 10  │ 447 │ null │ 295   │ 852         │ null │
│ 47      │ 'shape-activation.puml'    │ 11  │ 415 │ null │ 295   │ 852         │ null │
│ 48      │ 'shape-self.puml'          │ 0   │ 210 │ null │ 139   │ 608         │ null │
│ 49      │ 'shape-self.puml'          │ 1   │ 176 │ null │ 139   │ 408         │ null │
│ 50      │ 'shape-self.puml'          │ 2   │ 180 │ null │ 139   │ 408         │ null │
│ 51      │ 'shape-self.puml'          │ 3   │ 176 │ null │ 139   │ 408         │ null │
│ 52      │ 'shape-self.puml'          │ 4   │ 176 │ null │ 139   │ 408         │ null │
│ 53      │ 'shape-self.puml'          │ 5   │ 175 │ null │ 139   │ 408         │ null │
│ 54      │ 'shape-self.puml'          │ 6   │ 180 │ null │ 139   │ 408         │ null │
│ 55      │ 'shape-self.puml'          │ 7   │ 193 │ null │ 139   │ 408         │ null │
│ 56      │ 'shape-self.puml'          │ 8   │ 197 │ null │ 139   │ 408         │ null │
│ 57      │ 'shape-self.puml'          │ 9   │ 186 │ null │ 139   │ 408         │ null │
│ 58      │ 'shape-self.puml'          │ 10  │ 197 │ null │ 139   │ 408         │ null │
│ 59      │ 'shape-self.puml'          │ 11  │ 209 │ null │ 139   │ 408         │ null │
│ 60      │ 'shape-createdestroy.puml' │ 0   │ 229 │ null │ 140   │ 685         │ null │
│ 61      │ 'shape-createdestroy.puml' │ 1   │ 195 │ null │ 140   │ 484         │ null │
│ 62      │ 'shape-createdestroy.puml' │ 2   │ 173 │ null │ 140   │ 484         │ null │
│ 63      │ 'shape-createdestroy.puml' │ 3   │ 175 │ null │ 140   │ 484         │ null │
│ 64      │ 'shape-createdestroy.puml' │ 4   │ 160 │ null │ 140   │ 484         │ null │
│ 65      │ 'shape-createdestroy.puml' │ 5   │ 147 │ null │ 140   │ 484         │ null │
│ 66      │ 'shape-createdestroy.puml' │ 6   │ 152 │ null │ 140   │ 484         │ null │
│ 67      │ 'shape-createdestroy.puml' │ 7   │ 182 │ null │ 140   │ 484         │ null │
│ 68      │ 'shape-createdestroy.puml' │ 8   │ 169 │ null │ 140   │ 484         │ null │
│ 69      │ 'shape-createdestroy.puml' │ 9   │ 199 │ null │ 140   │ 484         │ null │
│ 70      │ 'shape-createdestroy.puml' │ 10  │ 170 │ null │ 140   │ 484         │ null │
│ 71      │ 'shape-createdestroy.puml' │ 11  │ 187 │ null │ 140   │ 484         │ null │
└─────────┴────────────────────────────┴─────┴─────┴──────┴───────┴─────────────┴──────┘
